order_id,price,discount_rate,total_amount,notes
ORD0012926,4306.24,36.5,2464.94,빠른배송
ORD0012927,7104.19,41.9,656.27,배송전연락
ORD0012928,584.09,43.7,2158.49,선물포장
ORD0012929,7217.90,27.8,2982.49,빠른배송
ORD0012930,9910.66,47.7,2563.07,빠른배송
ORD0012931,9497.37,22.1,12072.94,빠른배송
ORD0012932,7380.00,26.2,13735.71,정상주문
ORD0012933,4984.81,42.6,11964.41,빠른배송
ORD0012934,1837.29,38.9,10638.35,카드결제
ORD0012935,563.79,36.9,6175.68,빠른배송
ORD0012936,8349.38,44.4,12157.42,선물포장
ORD0012937,6956.41,3.4,8942.27,배송전연락
ORD0012938,9600.95,28.5,14712.71,정상주문
ORD0012939,4225.42,24.5,3277.15,빠른배송
ORD0012940,8275.19,48.3,14666.12,배송전연락
ORD0012941,924.00,33.0,5303.46,빠른배송
ORD0012942,1246.02,5.5,5024.52,빠른배송
ORD0012943,6585.40,36.6,10753.16,배송전연락
ORD0012944,7015.49,2.7,3190.89,빠른배송
ORD0012945,8858.00,27.5,3246.37,정상주문
ORD0012946,4641.39,42.6,5400.80,선물포장
ORD0012947,6106.17,3.0,608.75,선물포장
ORD0012948,362.52,49.7,3294.25,선물포장
ORD0012949,5507.98,31.8,12014.92,카드결제
ORD0012950,5641.01,40.7,3073.30,선물포장
ORD0012951,8096.83,34.9,14721.68,빠른배송
ORD0012952,9205.88,12.6,2459.92,정상주문
ORD0012953,3293.76,20.0,12328.76,빠른배송
ORD0012954,2639.97,26.5,7382.70,정상주문
ORD0012955,5132.24,45.2,2626.28,선물포장
ORD0012956,6892.64,16.9,5434.64,배송전연락
ORD0012957,272.86,45.8,12413.49,배송전연락
ORD0012958,7290.53,5.6,11618.15,배송전연락
ORD0012959,1505.78,48.2,10922.42,빠른배송
ORD0012960,2876.86,34.4,536.70,배송전연락
ORD0012961,4405.87,14.0,3872.55,카드결제
ORD0012962,6846.31,14.8,4584.24,정상주문
ORD0012963,5055.90,36.1,3286.90,배송전연락
ORD0012964,7282.61,26.5,1974.48,카드결제
ORD0012965,239.31,28.5,7647.79,카드결제
ORD0012966,2560.66,43.4,4486.17,배송전연락
ORD0012967,3592.98,3.1,14170.05,선물포장
ORD0012968,4324.49,13.3,14005.27,정상주문
ORD0012969,4055.21,16.4,13198.46,선물포장
ORD0012970,8391.74,46.1,5145.27,정상주문
ORD0012971,5072.10,44.5,5689.66,정상주문
ORD0012972,8149.52,11.2,13543.88,선물포장
ORD0012973,6338.86,49.3,12089.24,카드결제
ORD0012974,8181.97,17.5,7378.08,배송전연락
ORD0012975,6054.01,13.2,2065.83,배송전연락
ORD0012976,8404.71,40.7,9818.55,빠른배송
ORD0012977,7027.36,31.8,3168.02,빠른배송
ORD0012978,2768.88,6.0,11806.78,배송전연락
ORD0012979,653.91,9.6,7149.17,빠른배송
ORD0012980,2319.23,25.9,11294.53,카드결제
ORD0012981,480.65,3.4,140.78,정상주문
ORD0012982,187.40,15.8,11258.18,카드결제
ORD0012983,3307.43,16.2,11966.86,배송전연락
ORD0012984,9690.07,41.7,13267.91,선물포장
ORD0012985,2450.51,12.0,12070.03,배송전연락
ORD0012986,6426.14,37.3,5115.76,빠른배송
ORD0012987,8064.96,25.8,14227.75,배송전연락
ORD0012988,4433.50,7.1,13145.51,빠른배송
ORD0012989,531.48,24.0,1988.35,배송전연락
ORD0012990,1160.19,2.1,1935.26,정상주문
ORD0012991,4759.36,31.9,10415.13,선물포장
ORD0012992,3860.80,28.2,13668.77,빠른배송
ORD0012993,3485.96,49.8,2068.99,카드결제
ORD0012994,2218.43,20.9,12050.19,빠른배송
ORD0012995,2096.45,44.5,10752.44,정상주문
ORD0012996,2775.88,42.0,13156.55,빠른배송
ORD0012997,2388.52,3.9,2323.16,카드결제
ORD0012998,5754.39,3.4,208.15,선물포장
ORD0012999,8710.07,45.4,12592.21,선물포장
ORD0013000,CONTACT,27.9,9665.45,배송전연락
ORD0013001,TBD,1.1,2958.04,정상주문
ORD0013002,CONTACT,27.4,7390.02,빠른배송
ORD0013003,FREE,4.6,9311.54,선물포장
ORD0013004,FREE,28.2,6130.32,정상주문
ORD0013005,PENDING,44.9,12987.30,선물포장
ORD0013006,PENDING,9.1,4035.10,배송전연락
ORD0013007,PENDING,23.2,4672.34,정상주문
ORD0013008,CONTACT,35.0,4118.14,카드결제
ORD0013009,ERROR,36.8,7415.15,카드결제
ORD0013010,FREE,37.2,3986.59,카드결제
ORD0013011,FREE,48.6,1528.42,정상주문
ORD0013012,PENDING,15.0,4322.27,배송전연락
ORD0013013,TBD,22.7,4493.97,정상주문
ORD0013014,CONTACT,32.4,3675.33,빠른배송
ORD0013015,PENDING,15.0,9521.31,선물포장
ORD0013016,CONTACT,9.1,11500.49,빠른배송
ORD0013017,PENDING,8.2,6407.12,카드결제
ORD0013018,FREE,16.2,10003.69,빠른배송
ORD0013019,TBD,8.0,4917.44,카드결제
ORD0013020,N/A,23.2,3807.79,카드결제
ORD0013021,PENDING,22.0,2379.74,빠른배송
ORD0013022,FREE,16.2,6870.89,선물포장
ORD0013023,TBD,6.4,3456.18,빠른배송
ORD0013024,PENDING,21.0,11682.09,정상주문
ORD0013025,ERROR,41.6,11478.99,빠른배송
ORD0013026,ERROR,43.7,4547.45,선물포장
ORD0013027,ERROR,35.8,6707.79,정상주문
ORD0013028,N/A,13.6,13069.71,선물포장
ORD0013029,FREE,23.4,3261.64,빠른배송
ORD0013030,CONTACT,20.5,14827.57,배송전연락
ORD0013031,TBD,14.1,13952.17,선물포장
ORD0013032,FREE,23.7,6346.25,카드결제
ORD0013033,TBD,32.1,11553.06,빠른배송
ORD0013034,N/A,15.1,5055.81,배송전연락
ORD0013035,N/A,43.6,11501.41,정상주문
ORD0013036,FREE,35.4,9901.19,카드결제
ORD0013037,TBD,14.5,10850.29,배송전연락
ORD0013038,TBD,14.0,10283.51,카드결제
ORD0013039,PENDING,24.9,6586.52,배송전연락
ORD0013040,CONTACT,47.2,10753.99,카드결제
ORD0013041,PENDING,47.5,9349.53,정상주문
ORD0013042,FREE,4.0,10685.96,배송전연락
ORD0013043,N/A,1.4,7431.85,배송전연락
ORD0013044,FREE,30.6,11058.33,빠른배송
ORD0013045,PENDING,3.0,6028.12,빠른배송
ORD0013046,CONTACT,28.9,4163.42,카드결제
ORD0013047,PENDING,41.4,6670.63,빠른배송
ORD0013048,TBD,48.3,5951.34,정상주문
ORD0013049,ERROR,49.3,12842.82,카드결제
ORD0013050,2576.66,27.6,12782.73,카드결제
ORD0013051,6691.23,48.6,1816.06,배송전연락
ORD0013052,8392.63,44.6,1175.44,정상주문
ORD0013053,8997.71,46.4,10664.88,선물포장
ORD0013054,6064.64,6.8,10325.93,선물포장
ORD0013055,896.24,26.7,8506.12,카드결제
ORD0013056,1915.07,30.2,9432.53,배송전연락
ORD0013057,2630.36,36.7,12645.95,정상주문
ORD0013058,6909.18,45.3,10363.80,빠른배송
ORD0013059,9720.66,49.4,4404.13,선물포장
ORD0013060,493.67,30.1,4660.07,카드결제
ORD0013061,6910.92,9.9,14650.72,카드결제
ORD0013062,9772.43,12.4,340.97,정상주문
ORD0013063,3706.40,41.1,8032.38,선물포장
ORD0013064,5453.09,27.2,65.08,배송전연락
ORD0013065,3535.32,37.8,8121.74,카드결제
ORD0013066,2164.40,11.0,8515.43,빠른배송
ORD0013067,9280.94,46.3,3337.81,빠른배송
ORD0013068,3749.02,43.6,1159.70,카드결제
ORD0013069,9170.92,12.4,5538.39,정상주문
ORD0013070,6852.68,21.1,2120.52,선물포장
ORD0013071,9372.43,1.0,1604.65,카드결제
ORD0013072,6141.89,37.0,9498.31,빠른배송
ORD0013073,9355.61,1.8,13670.08,카드결제
ORD0013074,7011.41,23.4,7776.21,정상주문
ORD0013075,3336.97,24.5,2196.02,배송전연락
ORD0013076,2642.55,13.3,13044.45,정상주문
ORD0013077,1075.59,10.4,7998.31,빠른배송
ORD0013078,2209.30,36.8,14120.49,정상주문
ORD0013079,2419.76,32.4,5977.82,정상주문
ORD0013080,6001.88,35.7,2019.59,선물포장
ORD0013081,6791.31,8.1,13564.08,배송전연락
ORD0013082,2686.99,48.3,3332.66,배송전연락
ORD0013083,6970.58,42.3,10904.23,배송전연락
ORD0013084,547.99,5.6,8085.88,정상주문
ORD0013085,3010.30,20.5,9298.82,배송전연락
ORD0013086,4744.01,35.9,12961.37,선물포장
ORD0013087,9388.19,44.9,1017.89,빠른배송
ORD0013088,2429.86,37.3,5261.42,배송전연락
ORD0013089,6558.99,31.1,7650.94,정상주문
ORD0013090,5100.81,15.1,5331.22,선물포장
ORD0013091,3503.20,29.5,3361.96,빠른배송
ORD0013092,5953.05,2.0,6214.04,배송전연락
ORD0013093,2977.29,18.0,2678.60,빠른배송
ORD0013094,7966.64,37.8,2883.78,선물포장
ORD0013095,8387.70,8.4,14069.77,선물포장
ORD0013096,2147.80,17.2,10015.16,선물포장
ORD0013097,5605.25,1.7,4500.17,카드결제
ORD0013098,754.17,49.0,5162.99,카드결제
ORD0013099,8036.07,48.3,8020.49,카드결제
ORD0013100,5979.49,4.0,7868.03,빠른배송
ORD0013101,6135.59,30.0,13829.53,카드결제
ORD0013102,2591.53,37.1,12825.08,카드결제
ORD0013103,2321.79,37.6,5827.64,정상주문
ORD0013104,1832.46,12.6,6914.54,빠른배송
ORD0013105,4669.26,43.8,1932.79,빠른배송
ORD0013106,6248.36,12.3,9291.01,정상주문
ORD0013107,7028.53,12.0,8856.15,카드결제
ORD0013108,9479.49,0.9,6519.31,빠른배송
ORD0013109,2061.93,15.7,10400.09,카드결제
ORD0013110,1951.56,5.7,12624.39,빠른배송
ORD0013111,7574.32,8.0,2807.01,선물포장
ORD0013112,1522.94,43.4,4126.90,정상주문
ORD0013113,7264.08,12.7,6033.71,빠른배송
ORD0013114,2811.75,48.0,6619.90,빠른배송
ORD0013115,5232.34,41.9,10584.26,선물포장
ORD0013116,3745.30,17.0,5526.05,배송전연락
ORD0013117,7112.73,43.3,12962.69,배송전연락
ORD0013118,5210.78,20.6,10989.77,빠른배송
ORD0013119,6181.16,28.9,3128.80,선물포장
ORD0013120,5009.26,10.4,2197.83,정상주문
ORD0013121,3573.64,38.8,2286.94,빠른배송
ORD0013122,7939.72,7.1,6289.04,카드결제
ORD0013123,3005.42,13.5,8696.28,정상주문
ORD0013124,5474.23,32.7,7630.26,배송전연락
ORD0013125,6784.75,38.2,1550.24,카드결제
ORD0013126,5992.69,16.9,8787.25,정상주문
ORD0013127,8048.97,29.8,4580.63,배송전연락
ORD0013128,9871.02,9.7,10771.24,카드결제
ORD0013129,6718.73,41.9,6594.76,정상주문
ORD0013130,1070.67,7.6,8363.38,배송전연락
ORD0013131,8376.98,28.4,8406.26,배송전연락
ORD0013132,1684.14,36.4,9682.62,빠른배송
ORD0013133,8033.45,34.1,4509.57,빠른배송
ORD0013134,2822.01,20.4,6282.31,카드결제
ORD0013135,4326.06,22.8,8518.64,정상주문
ORD0013136,3882.84,23.8,3477.78,배송전연락
ORD0013137,3822.10,10.1,960.33,배송전연락
ORD0013138,9013.52,9.8,12450.60,정상주문
ORD0013139,7297.51,0.4,6771.26,정상주문
ORD0013140,6752.81,7.8,3141.96,선물포장
ORD0013141,1054.03,2.8,8542.33,선물포장
ORD0013142,9510.78,49.4,3905.21,정상주문
ORD0013143,130.30,30.5,3015.35,선물포장
ORD0013144,3764.95,32.3,7586.31,빠른배송
ORD0013145,9162.03,33.6,10995.58,카드결제
ORD0013146,7549.42,46.6,10440.58,카드결제
ORD0013147,7761.94,35.6,813.84,정상주문
ORD0013148,8807.52,47.0,1159.27,선물포장
ORD0013149,1467.82,37.2,8007.91,배송전연락
ORD0013150,700.35,3.4,11785.38,빠른배송
ORD0013151,6880.21,49.4,7783.25,배송전연락
ORD0013152,7005.38,24.3,1203.21,카드결제
ORD0013153,4873.54,0.1,7760.04,빠른배송
ORD0013154,1135.78,39.3,3595.43,배송전연락
ORD0013155,5776.16,28.1,14967.38,배송전연락
ORD0013156,4374.55,22.8,9010.43,카드결제
ORD0013157,1559.79,21.9,8616.49,선물포장
ORD0013158,1361.72,17.7,8846.07,선물포장
ORD0013159,8379.29,23.7,2622.79,선물포장
ORD0013160,3806.37,9.5,6971.73,정상주문
ORD0013161,573.99,9.0,3218.19,선물포장
ORD0013162,7613.98,21.6,11270.08,카드결제
ORD0013163,9158.54,49.7,2231.27,카드결제
ORD0013164,3707.88,1.1,5852.35,카드결제
ORD0013165,156.88,20.8,12282.18,배송전연락
ORD0013166,1009.93,48.9,4911.54,배송전연락
ORD0013167,1354.36,43.2,13407.41,카드결제
ORD0013168,205.66,45.1,8930.49,정상주문
ORD0013169,4027.26,20.8,9245.61,배송전연락
ORD0013170,3338.32,39.2,3786.54,정상주문
ORD0013171,6285.81,45.6,7916.04,빠른배송
ORD0013172,4274.70,19.0,11208.65,배송전연락
ORD0013173,4153.82,44.8,3345.37,정상주문
ORD0013174,1777.00,21.2,8040.07,정상주문
ORD0013175,624.21,46.1,13305.43,정상주문
ORD0013176,4891.51,43.4,12347.20,정상주문
ORD0013177,6141.75,24.1,4183.15,정상주문
ORD0013178,5356.51,20.4,4482.88,배송전연락
ORD0013179,7705.31,49.5,10983.37,정상주문
ORD0013180,9094.35,38.7,5862.57,배송전연락
ORD0013181,8954.66,1.4,452.23,정상주문
ORD0013182,1336.14,18.6,13772.35,정상주문
ORD0013183,6675.44,29.0,11271.50,카드결제
ORD0013184,1187.60,19.2,2492.09,배송전연락
ORD0013185,6475.80,22.9,9875.22,카드결제
ORD0013186,666.10,13.6,7419.69,정상주문
ORD0013187,6024.22,36.9,14371.83,카드결제
ORD0013188,7323.81,44.6,13192.28,정상주문
ORD0013189,371.63,8.3,13453.93,카드결제
ORD0013190,5822.54,14.6,10087.94,카드결제
ORD0013191,1638.89,22.4,8792.30,선물포장
ORD0013192,6116.68,19.2,10832.29,빠른배송
ORD0013193,8943.41,27.5,4131.32,빠른배송
ORD0013194,4716.87,20.0,2397.54,빠른배송
ORD0013195,4054.29,14.7,2151.30,빠른배송
ORD0013196,5379.98,24.0,6255.48,빠른배송
ORD0013197,9094.58,49.3,2950.87,배송전연락
ORD0013198,9027.95,14.6,8562.65,카드결제
ORD0013199,1922.79,23.9,7368.82,배송전연락
ORD0013200,3687.05,MEMBER_ONLY,10285.61,카드결제
ORD0013201,4529.86,3.0,5095.72,선물포장
ORD0013202,7433.49,38.2,1487.67,선물포장
ORD0013203,4464.43,37.7,14926.03,정상주문
ORD0013204,7931.21,7.0,6929.27,선물포장
ORD0013205,8364.82,46.9,7961.97,배송전연락
ORD0013206,2557.44,40.1,849.65,카드결제
ORD0013207,661.89,18.9,2675.80,정상주문
ORD0013208,448.33,14.5,2882.61,배송전연락
ORD0013209,5686.78,47.1,13394.06,카드결제
ORD0013210,8174.14,32.2,1364.67,선물포장
ORD0013211,8406.87,18.3,12173.01,배송전연락
ORD0013212,5520.04,28.0,2834.51,정상주문
ORD0013213,4376.79,23.7,1069.79,배송전연락
ORD0013214,354.51,30.9,7035.89,배송전연락
ORD0013215,566.85,11.7,6450.18,선물포장
ORD0013216,8289.13,3.9,13200.46,빠른배송
ORD0013217,1482.18,46.4,859.79,선물포장
ORD0013218,2384.44,10.5,9536.44,선물포장
ORD0013219,268.49,10.5,10143.65,빠른배송
ORD0013220,3060.57,13.4,14034.77,빠른배송
ORD0013221,3132.50,1.3,11489.01,빠른배송
ORD0013222,3113.93,20.3,10042.07,정상주문
ORD0013223,8397.35,39.5,822.29,선물포장
ORD0013224,5526.60,11.9,12201.09,배송전연락
ORD0013225,3380.45,38.4,9696.21,빠른배송
ORD0013226,1766.97,13.3,6594.87,배송전연락
ORD0013227,1252.33,19.7,13774.81,정상주문
ORD0013228,1093.61,7.8,4366.73,카드결제
ORD0013229,9881.64,2.3,14327.96,카드결제
ORD0013230,3528.04,25.8,1660.06,선물포장
ORD0013231,503.38,8.6,8901.14,선물포장
ORD0013232,512.58,21.4,1584.44,빠른배송
ORD0013233,8488.66,46.3,5834.87,선물포장
ORD0013234,3553.61,49.7,7933.65,카드결제
ORD0013235,6895.34,48.9,14769.71,빠른배송
ORD0013236,7878.89,45.1,11627.30,선물포장
ORD0013237,6181.63,15.8,11757.91,정상주문
ORD0013238,8849.32,8.4,3347.92,빠른배송
ORD0013239,5787.16,10.7,13903.25,카드결제
ORD0013240,8326.24,0.6,3087.62,카드결제
ORD0013241,8406.82,39.9,2051.43,카드결제
ORD0013242,1527.61,34.6,8498.73,카드결제
ORD0013243,6184.78,28.9,8719.01,카드결제
ORD0013244,7457.24,8.8,7847.73,선물포장
ORD0013245,2138.21,49.0,13652.74,선물포장
ORD0013246,3568.14,38.6,3904.36,카드결제
ORD0013247,6305.58,37.6,3023.28,선물포장
ORD0013248,4707.23,7.3,8094.72,선물포장
ORD0013249,4523.01,32.9,796.35,배송전연락
ORD0013250,3163.28,13.5,9176.89,정상주문
ORD0013251,8025.78,36.9,3507.67,빠른배송
ORD0013252,5716.26,6.6,14365.28,선물포장
ORD0013253,8956.68,17.3,13647.57,정상주문
ORD0013254,6825.08,37.5,12970.77,정상주문
ORD0013255,1307.08,14.5,3185.96,빠른배송
ORD0013256,8455.65,10.6,10512.88,정상주문
ORD0013257,2745.84,30.5,1164.51,빠른배송
ORD0013258,6222.92,17.7,11985.40,배송전연락
ORD0013259,2348.80,37.7,8276.92,배송전연락
ORD0013260,4585.07,6.0,13266.53,카드결제
ORD0013261,9754.87,38.7,4570.64,카드결제
ORD0013262,850.99,35.3,10861.27,배송전연락
ORD0013263,4030.01,27.3,2350.88,빠른배송
ORD0013264,663.47,26.5,4025.94,선물포장
ORD0013265,2289.85,28.4,12132.21,정상주문
ORD0013266,3576.50,5.3,9188.67,선물포장
ORD0013267,7227.62,33.4,11386.88,빠른배송
ORD0013268,154.06,5.1,1441.68,정상주문
ORD0013269,6871.39,3.7,149.34,선물포장
ORD0013270,8204.26,25.1,10702.86,배송전연락
ORD0013271,3303.60,20.1,6698.46,빠른배송
ORD0013272,8148.04,45.6,14008.96,카드결제
ORD0013273,5088.39,39.5,1101.74,정상주문
ORD0013274,6607.32,13.0,11624.47,배송전연락
ORD0013275,9534.02,6.3,436.03,선물포장
ORD0013276,3358.70,13.4,6329.46,카드결제
ORD0013277,1589.97,24.3,7967.44,선물포장
ORD0013278,3514.55,30.8,12910.95,선물포장
ORD0013279,5485.36,31.7,7924.05,선물포장
ORD0013280,8325.77,3.4,10505.30,빠른배송
ORD0013281,4785.18,30.2,2034.18,선물포장
ORD0013282,6715.80,8.0,6516.48,카드결제
ORD0013283,8429.01,20.3,6439.18,정상주문
ORD0013284,1787.54,49.0,13404.10,정상주문
ORD0013285,7384.23,16.2,882.70,정상주문
ORD0013286,6856.64,3.1,7190.43,카드결제
ORD0013287,8750.53,26.6,7290.79,카드결제
ORD0013288,6430.43,19.8,2821.23,정상주문
ORD0013289,8538.72,21.8,9052.50,빠른배송
ORD0013290,3239.40,5.0,7907.63,배송전연락
ORD0013291,2576.31,12.0,12007.05,배송전연락
ORD0013292,5800.92,6.4,13863.91,선물포장
ORD0013293,9282.52,19.4,14217.37,선물포장
ORD0013294,3490.11,3.6,7494.59,빠른배송
ORD0013295,3475.75,38.6,4884.87,카드결제
ORD0013296,9525.82,29.9,109.24,배송전연락
ORD0013297,4546.26,46.9,785.48,정상주문
ORD0013298,9702.54,1.7,13452.09,선물포장
ORD0013299,2634.04,20.9,1593.86,빠른배송
ORD0013300,4849.08,20.8,9416.86,카드결제
ORD0013301,9071.84,3.5,8364.50,카드결제
ORD0013302,8937.93,2.8,3320.64,선물포장
ORD0013303,2774.86,13.0,10214.56,선물포장
ORD0013304,8724.27,33.3,14734.75,정상주문
ORD0013305,5891.88,33.8,13795.62,선물포장
ORD0013306,5114.52,32.1,2793.42,카드결제
ORD0013307,353.59,40.7,4575.75,카드결제
ORD0013308,7772.13,35.7,12997.93,카드결제
ORD0013309,9559.82,2.5,11139.62,선물포장
ORD0013310,1046.75,18.1,5806.45,빠른배송
ORD0013311,601.41,48.5,5942.82,선물포장
ORD0013312,5130.30,44.9,12666.16,카드결제
ORD0013313,2400.21,7.9,12365.51,배송전연락
ORD0013314,2317.35,19.0,2574.17,카드결제
ORD0013315,4023.52,1.5,10007.39,정상주문
ORD0013316,2127.03,46.3,7813.07,빠른배송
ORD0013317,5378.73,47.2,11670.39,정상주문
ORD0013318,5826.75,6.9,4301.55,빠른배송
ORD0013319,3054.91,18.6,3874.32,빠른배송
ORD0013320,7007.77,5.5,7979.36,선물포장
ORD0013321,3668.97,45.5,14184.45,선물포장
ORD0013322,3978.01,18.7,9890.81,선물포장
ORD0013323,8967.00,16.3,4021.83,카드결제
ORD0013324,7297.23,26.6,7897.84,정상주문
ORD0013325,914.40,48.4,2269.14,빠른배송
ORD0013326,4917.22,16.6,13618.99,선물포장
ORD0013327,2405.77,25.1,13474.09,카드결제
ORD0013328,1154.95,5.4,4223.46,카드결제
ORD0013329,8429.83,45.0,13487.28,배송전연락
ORD0013330,3470.37,42.6,10485.04,빠른배송
ORD0013331,2796.55,46.6,10733.79,빠른배송
ORD0013332,5442.68,23.2,13097.08,빠른배송
ORD0013333,6775.20,20.5,1071.04,카드결제
ORD0013334,1509.85,23.1,8982.22,빠른배송
ORD0013335,7592.87,16.1,13504.38,선물포장
ORD0013336,2941.42,13.5,2479.21,정상주문
ORD0013337,5383.15,39.9,9151.83,정상주문
ORD0013338,777.75,20.4,9752.11,빠른배송
ORD0013339,270.88,4.4,13560.43,빠른배송
ORD0013340,8763.47,33.7,682.04,배송전연락
ORD0013341,848.44,45.2,11626.08,선물포장
ORD0013342,3961.76,10.4,2239.05,빠른배송
ORD0013343,5231.37,10.6,7639.68,선물포장
ORD0013344,8196.03,1.3,3843.19,배송전연락
ORD0013345,2478.11,11.8,312.77,빠른배송
ORD0013346,3481.98,47.2,13080.39,빠른배송
ORD0013347,2131.80,10.6,5765.06,빠른배송
ORD0013348,6090.75,5.7,11606.21,선물포장
ORD0013349,8610.24,1.9,5936.65,정상주문
ORD0013350,9165.08,21.1,11476.93,정상주문
ORD0013351,3681.92,33.8,2143.08,선물포장
ORD0013352,9123.43,33.9,12130.88,배송전연락
ORD0013353,1125.68,13.3,10125.40,빠른배송
ORD0013354,4191.50,23.1,8104.83,선물포장
ORD0013355,3526.82,41.9,7366.42,정상주문
ORD0013356,7514.33,46.0,769.39,선물포장
ORD0013357,2757.52,48.5,5899.60,카드결제
ORD0013358,1823.56,25.9,5519.14,카드결제
ORD0013359,3722.47,9.5,2036.85,정상주문
ORD0013360,8085.86,42.7,1247.23,빠른배송
ORD0013361,8798.38,25.6,4942.13,선물포장
ORD0013362,6599.42,10.7,169.12,카드결제
ORD0013363,2019.08,49.6,5564.25,빠른배송
ORD0013364,3589.36,4.5,12806.29,카드결제
ORD0013365,5028.33,27.4,2851.14,배송전연락
ORD0013366,635.88,33.4,8012.02,카드결제
ORD0013367,5246.00,31.0,3445.14,빠른배송
ORD0013368,1599.70,18.5,4266.50,카드결제
ORD0013369,7498.92,26.4,9069.03,선물포장
ORD0013370,2419.97,18.6,8931.72,빠른배송
ORD0013371,8176.38,17.1,12217.69,빠른배송
ORD0013372,1699.88,13.8,13918.90,배송전연락
ORD0013373,7041.30,16.1,12053.01,카드결제
ORD0013374,2014.05,40.4,2520.69,카드결제
ORD0013375,7038.23,0.9,7013.25,정상주문
ORD0013376,8092.80,38.9,9393.35,선물포장
ORD0013377,8792.64,6.4,12492.38,배송전연락
ORD0013378,9294.34,24.6,9129.00,배송전연락
ORD0013379,6478.77,36.4,5294.91,배송전연락
ORD0013380,5144.93,11.3,2177.85,빠른배송
ORD0013381,6280.10,33.6,1647.70,배송전연락
ORD0013382,8293.23,32.3,12922.51,정상주문
ORD0013383,706.85,38.6,5735.43,배송전연락
ORD0013384,6230.34,24.1,4844.47,정상주문
